Exporter,Importer,cross,Year,Quantity_mt ,Value_usd ,Unnamed: 6,Import trade _metric Tons,Import trade _Values _USD ,country1,country2,longitude1,latitude1,longitude2,latitude2
10,2,MAR_EGY,2004,1497,550,,0,2,MAR,EGY,-8.420479544549693,29.885394698302058,29.844461513124415,26.50661999974957
10,2,MAR_EGY,2005,11286,3855,,1,7,MAR,EGY,-8.420479544549693,29.885394698302058,29.844461513124415,26.50661999974957
10,2,MAR_EGY,2006,16293,7084,,0,0,MAR,EGY,-8.420479544549693,29.885394698302058,29.844461513124415,26.50661999974957
10,2,MAR_EGY,2007,9322,3669,,0,0,MAR,EGY,-8.420479544549693,29.885394698302058,29.844461513124415,26.50661999974957
10,2,MAR_EGY,2008,14757,8140,,0,0,MAR,EGY,-8.420479544549693,29.885394698302058,29.844461513124415,26.50661999974957
10,2,MAR_EGY,2009,7719,3955,,0,0,MAR,EGY,-8.420479544549693,29.885394698302058,29.844461513124415,26.50661999974957
10,2,MAR_EGY,2010,2603,1622,,0,0,MAR,EGY,-8.420479544549693,29.885394698302058,29.844461513124415,26.50661999974957
10,2,MAR_EGY,2011,940,730,,0,0,MAR,EGY,-8.420479544549693,29.885394698302058,29.844461513124415,26.50661999974957
10,2,MAR_EGY,2012,2017,1476,,0,0,MAR,EGY,-8.420479544549693,29.885394698302058,29.844461513124415,26.50661999974957
10,2,MAR_EGY,2013,1459,1064,,0,0,MAR,EGY,-8.420479544549693,29.885394698302058,29.844461513124415,26.50661999974957
10,2,MAR_EGY,2014,582,388,,0,0,MAR,EGY,-8.420479544549693,29.885394698302058,29.844461513124415,26.50661999974957
10,2,MAR_EGY,2015,1615,995,,18,10,MAR,EGY,-8.420479544549693,29.885394698302058,29.844461513124415,26.50661999974957
10,2,MAR_EGY,2016,695,1455,,0,0,MAR,EGY,-8.420479544549693,29.885394698302058,29.844461513124415,26.50661999974957
10,2,MAR_EGY,2017,195,129,,1,5,MAR,EGY,-8.420479544549693,29.885394698302058,29.844461513124415,26.50661999974957
10,2,MAR_EGY,2018,28,20,,2,16,MAR,EGY,-8.420479544549693,29.885394698302058,29.844461513124415,26.50661999974957
10,2,MAR_EGY,2019,326,232,,1,5,MAR,EGY,-8.420479544549693,29.885394698302058,29.844461513124415,26.50661999974957
10,2,MAR_EGY,2020,188,212,,0,0,MAR,EGY,-8.420479544549693,29.885394698302058,29.844461513124415,26.50661999974957
10,2,MAR_EGY,2021,614,1938,,0,0,MAR,EGY,-8.420479544549693,29.885394698302058,29.844461513124415,26.50661999974957
10,2,MAR_EGY,2022,38,300,,0,0,MAR,EGY,-8.420479544549693,29.885394698302058,29.844461513124415,26.50661999974957
10,3,MAR_COD,2009,28,25,,0,0,MAR,COD,-8.420479544549693,29.885394698302058,23.582955831479083,-2.8502757110956667
10,3,MAR_COD,2011,54,30,,0,0,MAR,COD,-8.420479544549693,29.885394698302058,23.582955831479083,-2.8502757110956667
10,3,MAR_COD,2012,27,39,,0,0,MAR,COD,-8.420479544549693,29.885394698302058,23.582955831479083,-2.8502757110956667
10,3,MAR_COD,2013,137,194,,0,0,MAR,COD,-8.420479544549693,29.885394698302058,23.582955831479083,-2.8502757110956667
10,3,MAR_COD,2014,28,38,,0,0,MAR,COD,-8.420479544549693,29.885394698302058,23.582955831479083,-2.8502757110956667
10,3,MAR_COD,2015,108,82,,0,0,MAR,COD,-8.420479544549693,29.885394698302058,23.582955831479083,-2.8502757110956667
10,3,MAR_COD,2016,55,39,,0,0,MAR,COD,-8.420479544549693,29.885394698302058,23.582955831479083,-2.8502757110956667
10,3,MAR_COD,2018,111,160,,0,0,MAR,COD,-8.420479544549693,29.885394698302058,23.582955831479083,-2.8502757110956667
10,3,MAR_COD,2019,195,177,,0,0,MAR,COD,-8.420479544549693,29.885394698302058,23.582955831479083,-2.8502757110956667
10,3,MAR_COD,2020,55,61,,0,0,MAR,COD,-8.420479544549693,29.885394698302058,23.582955831479083,-2.8502757110956667
10,3,MAR_COD,2021,112,103,,0,0,MAR,COD,-8.420479544549693,29.885394698302058,23.582955831479083,-2.8502757110956667
10,3,MAR_COD,2022,139,114,,0,0,MAR,COD,-8.420479544549693,29.885394698302058,23.582955831479083,-2.8502757110956667
10,4,MAR_TZA,2008,384,142,,0,0,MAR,TZA,-8.420479544549693,29.885394698302058,34.75298985475595,-6.257732428506092
10,5,MAR_ZAF,2007,69,35,,0,0,MAR,ZAF,-8.420479544549693,29.885394698302058,25.048013879861678,-28.947033259979115
10,5,MAR_ZAF,2008,56,37,,0,0,MAR,ZAF,-8.420479544549693,29.885394698302058,25.048013879861678,-28.947033259979115
10,5,MAR_ZAF,2009,5048,2801,,0,0,MAR,ZAF,-8.420479544549693,29.885394698302058,25.048013879861678,-28.947033259979115
10,5,MAR_ZAF,2010,390,306,,0,0,MAR,ZAF,-8.420479544549693,29.885394698302058,25.048013879861678,-28.947033259979115
10,5,MAR_ZAF,2011,422,364,,0,0,MAR,ZAF,-8.420479544549693,29.885394698302058,25.048013879861678,-28.947033259979115
10,5,MAR_ZAF,2012,1013,1112,,0,0,MAR,ZAF,-8.420479544549693,29.885394698302058,25.048013879861678,-28.947033259979115
10,5,MAR_ZAF,2013,4316,4923,,32,62,MAR,ZAF,-8.420479544549693,29.885394698302058,25.048013879861678,-28.947033259979115
10,5,MAR_ZAF,2014,5912,6247,,3,7,MAR,ZAF,-8.420479544549693,29.885394698302058,25.048013879861678,-28.947033259979115
10,5,MAR_ZAF,2015,14202,14364,,0,0,MAR,ZAF,-8.420479544549693,29.885394698302058,25.048013879861678,-28.947033259979115
10,5,MAR_ZAF,2016,26797,26563,,9,15,MAR,ZAF,-8.420479544549693,29.885394698302058,25.048013879861678,-28.947033259979115
10,5,MAR_ZAF,2017,29552,29954,,0,1,MAR,ZAF,-8.420479544549693,29.885394698302058,25.048013879861678,-28.947033259979115
10,5,MAR_ZAF,2018,35084,37995,,0,0,MAR,ZAF,-8.420479544549693,29.885394698302058,25.048013879861678,-28.947033259979115
10,5,MAR_ZAF,2019,38155,41066,,22,27,MAR,ZAF,-8.420479544549693,29.885394698302058,25.048013879861678,-28.947033259979115
10,5,MAR_ZAF,2020,30399,32713,,0,0,MAR,ZAF,-8.420479544549693,29.885394698302058,25.048013879861678,-28.947033259979115
10,5,MAR_ZAF,2021,30023,34236,,8,54,MAR,ZAF,-8.420479544549693,29.885394698302058,25.048013879861678,-28.947033259979115
10,5,MAR_ZAF,2022,56320,68272,,148,282,MAR,ZAF,-8.420479544549693,29.885394698302058,25.048013879861678,-28.947033259979115
10,6,MAR_KEN,2006,25,9,,0,0,MAR,KEN,-8.420479544549693,29.885394698302058,37.791555286661385,0.5959662521769523
10,6,MAR_KEN,2008,56,19,,0,0,MAR,KEN,-8.420479544549693,29.885394698302058,37.791555286661385,0.5959662521769523
10,6,MAR_KEN,2019,0,0,,0,12,MAR,KEN,-8.420479544549693,29.885394698302058,37.791555286661385,0.5959662521769523
10,6,MAR_KEN,2020,0,0,,0,4,MAR,KEN,-8.420479544549693,29.885394698302058,37.791555286661385,0.5959662521769523
10,6,MAR_KEN,2021,0,0,,0,4,MAR,KEN,-8.420479544549693,29.885394698302058,37.791555286661385,0.5959662521769523
10,9,MAR_DZA,2003,417,249,,0,0,MAR,DZA,-8.420479544549693,29.885394698302058,2.5980477916183444,28.185481278657537
10,9,MAR_DZA,2004,1176,815,,0,0,MAR,DZA,-8.420479544549693,29.885394698302058,2.5980477916183444,28.185481278657537
10,9,MAR_DZA,2005,1030,908,,0,0,MAR,DZA,-8.420479544549693,29.885394698302058,2.5980477916183444,28.185481278657537
10,9,MAR_DZA,2006,190,141,,0,0,MAR,DZA,-8.420479544549693,29.885394698302058,2.5980477916183444,28.185481278657537
10,9,MAR_DZA,2007,532,521,,0,0,MAR,DZA,-8.420479544549693,29.885394698302058,2.5980477916183444,28.185481278657537
10,9,MAR_DZA,2008,1540,1707,,0,0,MAR,DZA,-8.420479544549693,29.885394698302058,2.5980477916183444,28.185481278657537
10,9,MAR_DZA,2009,2963,3394,,0,0,MAR,DZA,-8.420479544549693,29.885394698302058,2.5980477916183444,28.185481278657537
10,9,MAR_DZA,2010,3339,3746,,0,1,MAR,DZA,-8.420479544549693,29.885394698302058,2.5980477916183444,28.185481278657537
10,9,MAR_DZA,2011,1811,2153,,0,0,MAR,DZA,-8.420479544549693,29.885394698302058,2.5980477916183444,28.185481278657537
10,9,MAR_DZA,2012,4946,6520,,0,0,MAR,DZA,-8.420479544549693,29.885394698302058,2.5980477916183444,28.185481278657537
10,9,MAR_DZA,2013,572,766,,0,0,MAR,DZA,-8.420479544549693,29.885394698302058,2.5980477916183444,28.185481278657537
10,9,MAR_DZA,2014,1897,2421,,0,0,MAR,DZA,-8.420479544549693,29.885394698302058,2.5980477916183444,28.185481278657537
10,9,MAR_DZA,2015,4261,4421,,0,0,MAR,DZA,-8.420479544549693,29.885394698302058,2.5980477916183444,28.185481278657537
10,9,MAR_DZA,2016,2804,2783,,0,0,MAR,DZA,-8.420479544549693,29.885394698302058,2.5980477916183444,28.185481278657537
10,9,MAR_DZA,2017,3116,3248,,0,2,MAR,DZA,-8.420479544549693,29.885394698302058,2.5980477916183444,28.185481278657537
10,9,MAR_DZA,2018,2717,3002,,0,0,MAR,DZA,-8.420479544549693,29.885394698302058,2.5980477916183444,28.185481278657537
10,9,MAR_DZA,2019,3527,3494,,0,0,MAR,DZA,-8.420479544549693,29.885394698302058,2.5980477916183444,28.185481278657537
10,9,MAR_DZA,2020,2351,2557,,0,0,MAR,DZA,-8.420479544549693,29.885394698302058,2.5980477916183444,28.185481278657537
10,9,MAR_DZA,2021,1259,1396,,0,0,MAR,DZA,-8.420479544549693,29.885394698302058,2.5980477916183444,28.185481278657537
10,11,MAR_AGO,2004,0,0,,40,40,MAR,AGO,-8.420479544549693,29.885394698302058,17.47057255231345,-12.245869036133188
10,11,MAR_AGO,2006,335,335,,0,0,MAR,AGO,-8.420479544549693,29.885394698302058,17.47057255231345,-12.245869036133188
10,11,MAR_AGO,2008,28,26,,0,0,MAR,AGO,-8.420479544549693,29.885394698302058,17.47057255231345,-12.245869036133188
10,11,MAR_AGO,2010,46,48,,0,0,MAR,AGO,-8.420479544549693,29.885394698302058,17.47057255231345,-12.245869036133188
10,11,MAR_AGO,2011,100,181,,0,0,MAR,AGO,-8.420479544549693,29.885394698302058,17.47057255231345,-12.245869036133188
10,11,MAR_AGO,2012,174,214,,0,0,MAR,AGO,-8.420479544549693,29.885394698302058,17.47057255231345,-12.245869036133188
10,11,MAR_AGO,2013,857,1243,,0,0,MAR,AGO,-8.420479544549693,29.885394698302058,17.47057255231345,-12.245869036133188
10,11,MAR_AGO,2014,325,374,,0,0,MAR,AGO,-8.420479544549693,29.885394698302058,17.47057255231345,-12.245869036133188
10,11,MAR_AGO,2015,27,27,,0,0,MAR,AGO,-8.420479544549693,29.885394698302058,17.47057255231345,-12.245869036133188
10,11,MAR_AGO,2018,28,31,,0,0,MAR,AGO,-8.420479544549693,29.885394698302058,17.47057255231345,-12.245869036133188
10,12,MAR_GHA,2003,2335,1063,,0,0,MAR,GHA,-8.420479544549693,29.885394698302058,-1.2369685557063992,7.928651813099648
10,12,MAR_GHA,2004,2092,725,,44,108,MAR,GHA,-8.420479544549693,29.885394698302058,-1.2369685557063992,7.928651813099648
10,12,MAR_GHA,2005,2416,1164,,0,0,MAR,GHA,-8.420479544549693,29.885394698302058,-1.2369685557063992,7.928651813099648
10,12,MAR_GHA,2006,3139,1392,,0,0,MAR,GHA,-8.420479544549693,29.885394698302058,-1.2369685557063992,7.928651813099648
10,12,MAR_GHA,2007,4921,1980,,19,86,MAR,GHA,-8.420479544549693,29.885394698302058,-1.2369685557063992,7.928651813099648
10,12,MAR_GHA,2008,7333,5132,,0,0,MAR,GHA,-8.420479544549693,29.885394698302058,-1.2369685557063992,7.928651813099648
10,12,MAR_GHA,2009,2518,1738,,763,748,MAR,GHA,-8.420479544549693,29.885394698302058,-1.2369685557063992,7.928651813099648
10,12,MAR_GHA,2010,1466,1525,,0,0,MAR,GHA,-8.420479544549693,29.885394698302058,-1.2369685557063992,7.928651813099648
10,12,MAR_GHA,2011,3370,3522,,0,0,MAR,GHA,-8.420479544549693,29.885394698302058,-1.2369685557063992,7.928651813099648
10,12,MAR_GHA,2012,5742,4953,,0,0,MAR,GHA,-8.420479544549693,29.885394698302058,-1.2369685557063992,7.928651813099648
10,12,MAR_GHA,2013,9906,9476,,0,0,MAR,GHA,-8.420479544549693,29.885394698302058,-1.2369685557063992,7.928651813099648
10,12,MAR_GHA,2014,11327,13517,,0,0,MAR,GHA,-8.420479544549693,29.885394698302058,-1.2369685557063992,7.928651813099648
10,12,MAR_GHA,2015,7177,7686,,311,414,MAR,GHA,-8.420479544549693,29.885394698302058,-1.2369685557063992,7.928651813099648
10,12,MAR_GHA,2016,4942,5564,,368,425,MAR,GHA,-8.420479544549693,29.885394698302058,-1.2369685557063992,7.928651813099648
10,12,MAR_GHA,2017,3686,5183,,0,0,MAR,GHA,-8.420479544549693,29.885394698302058,-1.2369685557063992,7.928651813099648
10,12,MAR_GHA,2018,4000,5897,,0,0,MAR,GHA,-8.420479544549693,29.885394698302058,-1.2369685557063992,7.928651813099648
10,12,MAR_GHA,2019,2663,3766,,156,356,MAR,GHA,-8.420479544549693,29.885394698302058,-1.2369685557063992,7.928651813099648
10,12,MAR_GHA,2020,15657,18105,,0,0,MAR,GHA,-8.420479544549693,29.885394698302058,-1.2369685557063992,7.928651813099648
10,12,MAR_GHA,2021,15184,19945,,206,643,MAR,GHA,-8.420479544549693,29.885394698302058,-1.2369685557063992,7.928651813099648
10,12,MAR_GHA,2022,11559,14360,,187,985,MAR,GHA,-8.420479544549693,29.885394698302058,-1.2369685557063992,7.928651813099648
10,13,MAR_MOZ,2003,0,0,,0,12,MAR,MOZ,-8.420479544549693,29.885394698302058,35.47261597864435,-17.230448975659677
10,13,MAR_MOZ,2004,0,0,,2,2,MAR,MOZ,-8.420479544549693,29.885394698302058,35.47261597864435,-17.230448975659677
10,13,MAR_MOZ,2007,0,0,,11,54,MAR,MOZ,-8.420479544549693,29.885394698302058,35.47261597864435,-17.230448975659677
10,13,MAR_MOZ,2008,380,261,,0,0,MAR,MOZ,-8.420479544549693,29.885394698302058,35.47261597864435,-17.230448975659677
10,13,MAR_MOZ,2011,0,0,,20,80,MAR,MOZ,-8.420479544549693,29.885394698302058,35.47261597864435,-17.230448975659677
10,13,MAR_MOZ,2013,0,0,,3,9,MAR,MOZ,-8.420479544549693,29.885394698302058,35.47261597864435,-17.230448975659677
10,13,MAR_MOZ,2016,0,0,,160,313,MAR,MOZ,-8.420479544549693,29.885394698302058,35.47261597864435,-17.230448975659677
10,13,MAR_MOZ,2017,0,0,,363,600,MAR,MOZ,-8.420479544549693,29.885394698302058,35.47261597864435,-17.230448975659677
10,13,MAR_MOZ,2018,0,0,,169,378,MAR,MOZ,-8.420479544549693,29.885394698302058,35.47261597864435,-17.230448975659677
10,13,MAR_MOZ,2019,142,80,,163,368,MAR,MOZ,-8.420479544549693,29.885394698302058,35.47261597864435,-17.230448975659677
10,13,MAR_MOZ,2020,134,116,,226,517,MAR,MOZ,-8.420479544549693,29.885394698302058,35.47261597864435,-17.230448975659677
10,13,MAR_MOZ,2021,84,90,,166,364,MAR,MOZ,-8.420479544549693,29.885394698302058,35.47261597864435,-17.230448975659677
10,13,MAR_MOZ,2022,364,244,,56,120,MAR,MOZ,-8.420479544549693,29.885394698302058,35.47261597864435,-17.230448975659677
10,14,MAR_MDG,2016,0,0,,0,5,MAR,MDG,-8.420479544549693,29.885394698302058,46.69117091471639,-19.356114077828778
10,14,MAR_MDG,2017,0,0,,0,7,MAR,MDG,-8.420479544549693,29.885394698302058,46.69117091471639,-19.356114077828778
10,14,MAR_MDG,2018,0,0,,0,8,MAR,MDG,-8.420479544549693,29.885394698302058,46.69117091471639,-19.356114077828778
10,14,MAR_MDG,2019,0,0,,1,12,MAR,MDG,-8.420479544549693,29.885394698302058,46.69117091471639,-19.356114077828778
10,14,MAR_MDG,2020,0,0,,2,33,MAR,MDG,-8.420479544549693,29.885394698302058,46.69117091471639,-19.356114077828778
10,14,MAR_MDG,2021,0,0,,2,33,MAR,MDG,-8.420479544549693,29.885394698302058,46.69117091471639,-19.356114077828778
10,14,MAR_MDG,2022,0,0,,1,18,MAR,MDG,-8.420479544549693,29.885394698302058,46.69117091471639,-19.356114077828778
10,15,MAR_CIV,2003,3558,2486,,0,0,MAR,CIV,-8.420479544549693,29.885394698302058,-5.6120436452252225,7.5537550070104915
10,15,MAR_CIV,2004,1548,957,,0,0,MAR,CIV,-8.420479544549693,29.885394698302058,-5.6120436452252225,7.5537550070104915
10,15,MAR_CIV,2005,2542,1567,,0,0,MAR,CIV,-8.420479544549693,29.885394698302058,-5.6120436452252225,7.5537550070104915
10,15,MAR_CIV,2006,2658,2171,,0,0,MAR,CIV,-8.420479544549693,29.885394698302058,-5.6120436452252225,7.5537550070104915
10,15,MAR_CIV,2007,5139,3130,,0,0,MAR,CIV,-8.420479544549693,29.885394698302058,-5.6120436452252225,7.5537550070104915
10,15,MAR_CIV,2008,6191,4824,,0,0,MAR,CIV,-8.420479544549693,29.885394698302058,-5.6120436452252225,7.5537550070104915
10,15,MAR_CIV,2009,8912,6989,,0,0,MAR,CIV,-8.420479544549693,29.885394698302058,-5.6120436452252225,7.5537550070104915
10,15,MAR_CIV,2010,11409,10030,,231,587,MAR,CIV,-8.420479544549693,29.885394698302058,-5.6120436452252225,7.5537550070104915
10,15,MAR_CIV,2011,6646,7438,,385,1269,MAR,CIV,-8.420479544549693,29.885394698302058,-5.6120436452252225,7.5537550070104915
10,15,MAR_CIV,2012,10254,11117,,359,1588,MAR,CIV,-8.420479544549693,29.885394698302058,-5.6120436452252225,7.5537550070104915
10,15,MAR_CIV,2013,11295,11391,,379,3486,MAR,CIV,-8.420479544549693,29.885394698302058,-5.6120436452252225,7.5537550070104915
10,15,MAR_CIV,2014,14279,15864,,359,1642,MAR,CIV,-8.420479544549693,29.885394698302058,-5.6120436452252225,7.5537550070104915
10,15,MAR_CIV,2015,17026,15592,,410,1657,MAR,CIV,-8.420479544549693,29.885394698302058,-5.6120436452252225,7.5537550070104915
10,15,MAR_CIV,2016,12023,12102,,0,0,MAR,CIV,-8.420479544549693,29.885394698302058,-5.6120436452252225,7.5537550070104915
10,15,MAR_CIV,2017,14477,14666,,0,0,MAR,CIV,-8.420479544549693,29.885394698302058,-5.6120436452252225,7.5537550070104915
10,15,MAR_CIV,2018,15431,14278,,0,0,MAR,CIV,-8.420479544549693,29.885394698302058,-5.6120436452252225,7.5537550070104915
10,15,MAR_CIV,2019,12492,11953,,0,0,MAR,CIV,-8.420479544549693,29.885394698302058,-5.6120436452252225,7.5537550070104915
10,15,MAR_CIV,2020,27960,28946,,0,0,MAR,CIV,-8.420479544549693,29.885394698302058,-5.6120436452252225,7.5537550070104915
10,15,MAR_CIV,2021,30946,34387,,0,0,MAR,CIV,-8.420479544549693,29.885394698302058,-5.6120436452252225,7.5537550070104915
10,15,MAR_CIV,2022,41580,41672,,0,0,MAR,CIV,-8.420479544549693,29.885394698302058,-5.6120436452252225,7.5537550070104915
10,16,MAR_CMR,2004,1832,930,,0,0,MAR,CMR,-8.420479544549693,29.885394698302058,12.611551546501774,5.663095287992696
10,16,MAR_CMR,2008,82,106,,0,0,MAR,CMR,-8.420479544549693,29.885394698302058,12.611551546501774,5.663095287992696
10,16,MAR_CMR,2009,538,257,,0,0,MAR,CMR,-8.420479544549693,29.885394698302058,12.611551546501774,5.663095287992696
10,16,MAR_CMR,2011,521,547,,0,0,MAR,CMR,-8.420479544549693,29.885394698302058,12.611551546501774,5.663095287992696
10,16,MAR_CMR,2012,700,762,,0,0,MAR,CMR,-8.420479544549693,29.885394698302058,12.611551546501774,5.663095287992696
10,16,MAR_CMR,2013,6518,5951,,0,0,MAR,CMR,-8.420479544549693,29.885394698302058,12.611551546501774,5.663095287992696
10,16,MAR_CMR,2014,4449,4428,,0,0,MAR,CMR,-8.420479544549693,29.885394698302058,12.611551546501774,5.663095287992696
10,16,MAR_CMR,2015,4617,4432,,0,0,MAR,CMR,-8.420479544549693,29.885394698302058,12.611551546501774,5.663095287992696
10,16,MAR_CMR,2016,568,440,,0,0,MAR,CMR,-8.420479544549693,29.885394698302058,12.611551546501774,5.663095287992696
10,16,MAR_CMR,2017,81,64,,0,0,MAR,CMR,-8.420479544549693,29.885394698302058,12.611551546501774,5.663095287992696
10,16,MAR_CMR,2018,1312,1700,,0,0,MAR,CMR,-8.420479544549693,29.885394698302058,12.611551546501774,5.663095287992696
10,16,MAR_CMR,2019,347,439,,0,0,MAR,CMR,-8.420479544549693,29.885394698302058,12.611551546501774,5.663095287992696
10,16,MAR_CMR,2020,1056,1232,,0,0,MAR,CMR,-8.420479544549693,29.885394698302058,12.611551546501774,5.663095287992696
10,16,MAR_CMR,2021,3689,4002,,0,0,MAR,CMR,-8.420479544549693,29.885394698302058,12.611551546501774,5.663095287992696
10,16,MAR_CMR,2022,786,882,,0,0,MAR,CMR,-8.420479544549693,29.885394698302058,12.611551546501774,5.663095287992696
10,17,MAR_NER,2008,0,0,,0,2,MAR,NER,-8.420479544549693,29.885394698302058,9.324427099857923,17.345552814745542
10,17,MAR_NER,2015,118,57,,0,0,MAR,NER,-8.420479544549693,29.885394698302058,9.324427099857923,17.345552814745542
10,17,MAR_NER,2016,295,160,,0,0,MAR,NER,-8.420479544549693,29.885394698302058,9.324427099857923,17.345552814745542
10,17,MAR_NER,2018,84,52,,0,0,MAR,NER,-8.420479544549693,29.885394698302058,9.324427099857923,17.345552814745542
10,17,MAR_NER,2019,28,22,,0,0,MAR,NER,-8.420479544549693,29.885394698302058,9.324427099857923,17.345552814745542
10,17,MAR_NER,2020,28,16,,0,0,MAR,NER,-8.420479544549693,29.885394698302058,9.324427099857923,17.345552814745542
10,17,MAR_NER,2021,81,97,,0,0,MAR,NER,-8.420479544549693,29.885394698302058,9.324427099857923,17.345552814745542
10,18,MAR_MLI,2006,293,93,,0,0,MAR,MLI,-8.420479544549693,29.885394698302058,-3.543294339453343,17.267772061700715
10,18,MAR_MLI,2007,233,109,,0,0,MAR,MLI,-8.420479544549693,29.885394698302058,-3.543294339453343,17.267772061700715
10,18,MAR_MLI,2011,111,55,,0,0,MAR,MLI,-8.420479544549693,29.885394698302058,-3.543294339453343,17.267772061700715
10,18,MAR_MLI,2012,435,462,,0,0,MAR,MLI,-8.420479544549693,29.885394698302058,-3.543294339453343,17.267772061700715
10,18,MAR_MLI,2013,802,665,,0,0,MAR,MLI,-8.420479544549693,29.885394698302058,-3.543294339453343,17.267772061700715
10,18,MAR_MLI,2014,4869,2916,,0,0,MAR,MLI,-8.420479544549693,29.885394698302058,-3.543294339453343,17.267772061700715
10,18,MAR_MLI,2015,5649,3023,,0,0,MAR,MLI,-8.420479544549693,29.885394698302058,-3.543294339453343,17.267772061700715
10,18,MAR_MLI,2016,5691,2829,,0,0,MAR,MLI,-8.420479544549693,29.885394698302058,-3.543294339453343,17.267772061700715
10,18,MAR_MLI,2017,7642,4391,,0,0,MAR,MLI,-8.420479544549693,29.885394698302058,-3.543294339453343,17.267772061700715
10,18,MAR_MLI,2018,7177,4424,,0,0,MAR,MLI,-8.420479544549693,29.885394698302058,-3.543294339453343,17.267772061700715
10,18,MAR_MLI,2019,5574,3148,,0,0,MAR,MLI,-8.420479544549693,29.885394698302058,-3.543294339453343,17.267772061700715
10,18,MAR_MLI,2020,8930,5024,,0,0,MAR,MLI,-8.420479544549693,29.885394698302058,-3.543294339453343,17.267772061700715
10,18,MAR_MLI,2021,16103,10684,,0,0,MAR,MLI,-8.420479544549693,29.885394698302058,-3.543294339453343,17.267772061700715
10,18,MAR_MLI,2022,20970,12877,,0,0,MAR,MLI,-8.420479544549693,29.885394698302058,-3.543294339453343,17.267772061700715
10,19,MAR_BFA,2007,659,281,,0,0,MAR,BFA,-8.420479544549693,29.885394698302058,-1.77653745205594,12.311650494136712
10,19,MAR_BFA,2008,98,29,,0,0,MAR,BFA,-8.420479544549693,29.885394698302058,-1.77653745205594,12.311650494136712
10,19,MAR_BFA,2012,48,58,,0,0,MAR,BFA,-8.420479544549693,29.885394698302058,-1.77653745205594,12.311650494136712
10,19,MAR_BFA,2014,28,25,,0,0,MAR,BFA,-8.420479544549693,29.885394698302058,-1.77653745205594,12.311650494136712
10,19,MAR_BFA,2015,112,64,,0,0,MAR,BFA,-8.420479544549693,29.885394698302058,-1.77653745205594,12.311650494136712
10,19,MAR_BFA,2016,176,125,,0,0,MAR,BFA,-8.420479544549693,29.885394698302058,-1.77653745205594,12.311650494136712
10,19,MAR_BFA,2017,444,314,,0,0,MAR,BFA,-8.420479544549693,29.885394698302058,-1.77653745205594,12.311650494136712
10,19,MAR_BFA,2018,827,573,,0,0,MAR,BFA,-8.420479544549693,29.885394698302058,-1.77653745205594,12.311650494136712
10,19,MAR_BFA,2019,380,228,,0,0,MAR,BFA,-8.420479544549693,29.885394698302058,-1.77653745205594,12.311650494136712
10,19,MAR_BFA,2020,5013,4433,,0,0,MAR,BFA,-8.420479544549693,29.885394698302058,-1.77653745205594,12.311650494136712
10,19,MAR_BFA,2021,18118,16575,,0,0,MAR,BFA,-8.420479544549693,29.885394698302058,-1.77653745205594,12.311650494136712
10,19,MAR_BFA,2022,18425,13060,,0,0,MAR,BFA,-8.420479544549693,29.885394698302058,-1.77653745205594,12.311650494136712
10,21,MAR_ZMB,2021,28,22,,0,0,MAR,ZMB,-8.420479544549693,29.885394698302058,27.727591918760577,-13.395067553524187
10,21,MAR_ZMB,2022,27,32,,0,0,MAR,ZMB,-8.420479544549693,29.885394698302058,27.727591918760577,-13.395067553524187
10,22,MAR_TCD,2013,20,75,,0,0,MAR,TCD,-8.420479544549693,29.885394698302058,18.581329525332894,15.328867399839682
10,24,MAR_SEN,2003,0,0,,0,505,MAR,SEN,-8.420479544549693,29.885394698302058,-14.50980278585943,14.354139988452022
10,24,MAR_SEN,2004,0,0,,962,808,MAR,SEN,-8.420479544549693,29.885394698302058,-14.50980278585943,14.354139988452022
10,24,MAR_SEN,2005,0,0,,752,587,MAR,SEN,-8.420479544549693,29.885394698302058,-14.50980278585943,14.354139988452022
10,24,MAR_SEN,2006,1522,522,,557,511,MAR,SEN,-8.420479544549693,29.885394698302058,-14.50980278585943,14.354139988452022
10,24,MAR_SEN,2007,1376,467,,506,843,MAR,SEN,-8.420479544549693,29.885394698302058,-14.50980278585943,14.354139988452022
10,24,MAR_SEN,2008,0,0,,555,827,MAR,SEN,-8.420479544549693,29.885394698302058,-14.50980278585943,14.354139988452022
10,24,MAR_SEN,2009,25,23,,1269,1879,MAR,SEN,-8.420479544549693,29.885394698302058,-14.50980278585943,14.354139988452022
10,24,MAR_SEN,2010,157,164,,133,274,MAR,SEN,-8.420479544549693,29.885394698302058,-14.50980278585943,14.354139988452022
10,24,MAR_SEN,2011,26,13,,741,1436,MAR,SEN,-8.420479544549693,29.885394698302058,-14.50980278585943,14.354139988452022
10,24,MAR_SEN,2012,83,73,,77,106,MAR,SEN,-8.420479544549693,29.885394698302058,-14.50980278585943,14.354139988452022
10,24,MAR_SEN,2013,55,44,,256,538,MAR,SEN,-8.420479544549693,29.885394698302058,-14.50980278585943,14.354139988452022
10,24,MAR_SEN,2014,0,3,,2,5,MAR,SEN,-8.420479544549693,29.885394698302058,-14.50980278585943,14.354139988452022
10,24,MAR_SEN,2015,0,8,,944,1333,MAR,SEN,-8.420479544549693,29.885394698302058,-14.50980278585943,14.354139988452022
